"researcher_id","researcher_name","academic_title","academic_level","publication_id","publication_title","publication_year","article_url","doi","journal","issn","eissn","abdc_rating","abdc_for","author_name_from_repository","researcher_match_method","researcher_match_confidence","abdc_match_method","abdc_match_status"
"uwa-finance-002","Daniel Cahill","Lecturer","B","limitations-of-imitation-lessons-from-another-bitcoin-copycat","Limitations of imitation: Lessons from another Bitcoin copycat","2021","https://research-repository.uwa.edu.au/en/publications/limitations-of-imitation-lessons-from-another-bitcoin-copycat/","10.1016/j.jcorpfin.2021.101992","Journal of Corporate Finance","0929-1199","","A*","3502","Daniel Cahill","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","limitations-of-imitation-lessons-from-another-bitcoin-copycat","Limitations of imitation: Lessons from another Bitcoin copycat","2021","https://research-repository.uwa.edu.au/en/publications/limitations-of-imitation-lessons-from-another-bitcoin-copycat/","10.1016/j.jcorpfin.2021.101992","Journal of Corporate Finance","0929-1199","","A*","3502","Frank Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","macroeconomic-news-and-treasury-futures-return-volatility-do-trea","Macroeconomic news and treasury futures return volatility: Do treasury auctions matter?","2021","https://research-repository.uwa.edu.au/en/publications/macroeconomic-news-and-treasury-futures-return-volatility-do-trea/","10.1016/j.gfj.2020.100537","Global Finance Journal","1044-0283","","A","3502","L. A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","mobility-during-the-covid-19-pandemic-and-retail-investor-attenti","Mobility during the COVID-19 Pandemic and Retail Investor Attention","2021","https://research-repository.uwa.edu.au/en/publications/mobility-during-the-covid-19-pandemic-and-retail-investor-attenti/","","","","","","","Daniel Cahill","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","mobility-during-the-covid-19-pandemic-and-retail-investor-attenti","Mobility during the COVID-19 Pandemic and Retail Investor Attention","2021","https://research-repository.uwa.edu.au/en/publications/mobility-during-the-covid-19-pandemic-and-retail-investor-attenti/","","","","","","","Chloe Ho","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","mobility-during-the-covid-19-pandemic-and-retail-investor-attenti","Mobility during the COVID-19 Pandemic and Retail Investor Attention","2021","https://research-repository.uwa.edu.au/en/publications/mobility-during-the-covid-19-pandemic-and-retail-investor-attenti/","","","","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-013","Lee Smales","Professor","E","non-standard-errors","Non-Standard Errors","2021","https://research-repository.uwa.edu.au/en/publications/non-standard-errors/","","","","","","","Lee Smales","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-013","Lee Smales","Professor","E","policy-uncertainty-in-australian-financial-markets","Policy uncertainty in Australian financial markets","2021","https://research-repository.uwa.edu.au/en/publications/policy-uncertainty-in-australian-financial-markets/","10.1177/0312896220959120","Australian Journal of Management","0312-8962","","A","3502","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","read-me-if-you-can-an-analysis-of-ico-white-papers","Read me if you can! An analysis of ICO white papers","2021","https://research-repository.uwa.edu.au/en/publications/read-me-if-you-can-an-analysis-of-ico-white-papers/","10.1016/j.frl.2020.101427","Finance Research Letters","1544-6123","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","rights-issues-retail-shareholders-and-their-participation-decisio","Rights issues: Retail shareholders and their participation decisions","2021","https://research-repository.uwa.edu.au/en/publications/rights-issues-retail-shareholders-and-their-participation-decisio/","10.1111/irfi.12307","International Review of Finance","1369-412X","","A","3502","Chloe Ho","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","share-pledging-and-financial-constraints-in-china","Share pledging and financial constraints in China","2021","https://research-repository.uwa.edu.au/en/publications/share-pledging-and-financial-constraints-in-china/","10.1111/acfi.12729","Accounting and Finance","0810-5391","","A","3501","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","the-bitcoin-gold-correlation-puzzle","The Bitcoin gold correlation puzzle","2021","https://research-repository.uwa.edu.au/en/publications/the-bitcoin-gold-correlation-puzzle/","10.1016/j.jbef.2021.100561","Journal of Behavioral and Experimental Finance","2214-6350","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","the-bitcoin-gold-correlation-puzzle","The Bitcoin gold correlation puzzle","2021","https://research-repository.uwa.edu.au/en/publications/the-bitcoin-gold-correlation-puzzle/","10.1016/j.jbef.2021.100561","Journal of Behavioral and Experimental Finance","2214-6350","","A","3502","Lai Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-negotiators-role-leadership-tone-and-social-value-o","The effect of negotiators’ role, leadership tone, and social value orientation on expected transfer prices: additional evidence","2021","https://research-repository.uwa.edu.au/en/publications/the-effect-of-negotiators-role-leadership-tone-and-social-value-o/","10.1007/s00187-021-00321-8","Journal of Management Control","2191-4761","","A","3501","Vincent K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","the-effect-of-treasury-auctions-on-10-year-treasury-note-futures","The effect of treasury auctions on 10-year Treasury note futures","2021","https://research-repository.uwa.edu.au/en/publications/the-effect-of-treasury-auctions-on-10-year-treasury-note-futures/","10.1111/acfi.12635","Accounting and Finance","0810-5391","","A","3501","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","the-limits-of-green-finance-a-survey-of-literature-in-the-context","The Limits of Green Finance: A Survey of Literature in the Context of Green Bonds and Green Loans","2021","https://research-repository.uwa.edu.au/en/publications/the-limits-of-green-finance-a-survey-of-literature-in-the-context/","10.3390/su13020478","Sustainability","2071-1050","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-014","Mosharraf Hossain","Lecturer","B","the-performance-and-motivation-of-serial-acquisitions-evidence-fr","The performance and motivation of serial acquisitions: Evidence from Australia","2021","https://research-repository.uwa.edu.au/en/publications/the-performance-and-motivation-of-serial-acquisitions-evidence-fr/","10.1016/j.irfa.2021.101827","International Review of Financial Analysis","1057-5219","","A","3502","Mosharraf Hossain","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","the-profitability-of-trading-on-large-l%C3%A9vy-jumps","The profitability of trading on large Lévy jumps","2021","https://research-repository.uwa.edu.au/en/publications/the-profitability-of-trading-on-large-l%C3%A9vy-jumps/","10.1111/irfi.12279","International Review of Finance","1369-412X","","A","3502","Kam Fong Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","the-volatility-of-bitcoin-and-its-role-as-a-medium-of-exchange-an","The volatility of Bitcoin and its role as a medium of exchange and a store of value","2021","https://research-repository.uwa.edu.au/en/publications/the-volatility-of-bitcoin-and-its-role-as-a-medium-of-exchange-an/","10.1007/s00181-020-01990-5","Empirical Economics","0377-7332","","A","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","undergraduate-student-financial-education-interventions-medium-te","Undergraduate student financial education interventions: Medium term evidence of retention, decay, and confidence in financial literacy","2021","https://research-repository.uwa.edu.au/en/publications/undergraduate-student-financial-education-interventions-medium-te/","10.1016/j.pacfin.2021.101552","Pacific Basin Finance Journal","0927-538X","","A","3502","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","underpricing-in-a-developing-capital-market-australian-equity-iss","Underpricing in a developing capital market: Australian equity issuances, 1920–39†","2021","https://research-repository.uwa.edu.au/en/publications/underpricing-in-a-developing-capital-market-australian-equity-iss/","10.1111/ehr.13054","Economic History Review: a journal of economic and social history","0013-0117","","A*","3801","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","value-of-dividend-signaling-in-uncertain-times","Value of Dividend Signaling in Uncertain Times","2021","https://research-repository.uwa.edu.au/en/publications/value-of-dividend-signaling-in-uncertain-times/","10.1111/irfi.12334","International Review of Finance","1369-412X","","A","3502","Chloe Ho","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","volatility-spillovers-among-cryptocurrencies","Volatility spillovers among cryptocurrencies","2021","https://research-repository.uwa.edu.au/en/publications/volatility-spillovers-among-cryptocurrencies/","10.3390/jrfm14100493","Journal of risk and financial management","1911-8074","","","","Lee Smales","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","were-all-in-this-together-but-for-different-reasons-social-values","We're all in this together, but for different reasons: Social values and social actions that affect COVID-19 preventative behaviors","2021","https://research-repository.uwa.edu.au/en/publications/were-all-in-this-together-but-for-different-reasons-social-values/","10.1016/j.paid.2021.110868","Personality and Individual Differences","0191-8869","","A","3507","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","what-does-it-mean-to-be-a-memestock","What does it mean to be a meme...stock?","2021","https://research-repository.uwa.edu.au/en/publications/what-does-it-mean-to-be-a-memestock/","","","","","","","Daniel Cahill","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","asset-pricing-and-energy-consumption-risk","Asset pricing and energy consumption risk","2020","https://research-repository.uwa.edu.au/en/publications/asset-pricing-and-energy-consumption-risk/","10.1111/acfi.12516","Accounting and Finance","0810-5391","","A","3501","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","decoupling-and-contagion-the-special-case-of-the-eurozone-soverei","Decoupling and Contagion: The Special Case of the Eurozone Sovereign Debt Crisis","2020","https://research-repository.uwa.edu.au/en/publications/decoupling-and-contagion-the-special-case-of-the-eurozone-soverei/","10.1111/irfi.12220","International Review of Finance","1369-412X","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-005","Elizabeth Ooi","Senior Lecturer","C","directors-who-serve-multiple-pension-funds-are-they-conflicted-or","Directors who serve multiple pension funds: are they conflicted or skilled?","2020","https://research-repository.uwa.edu.au/en/publications/directors-who-serve-multiple-pension-funds-are-they-conflicted-or/","10.1016/j.jbankfin.2020.105764","Journal of Banking and Finance","0378-4266","","A*","3502","Elizabeth Ooi","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","examining-the-relationship-between-policy-uncertainty-and-market-","Examining the relationship between policy uncertainty and market uncertainty across the G7","2020","https://research-repository.uwa.edu.au/en/publications/examining-the-relationship-between-policy-uncertainty-and-market-/","10.1016/j.irfa.2020.101540","International Review of Financial Analysis","1057-5219","","A","3502","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","forecasting-bitcoin-volatility-evidence-from-the-options-market","Forecasting bitcoin volatility: Evidence from the options market","2020","https://research-repository.uwa.edu.au/en/publications/forecasting-bitcoin-volatility-evidence-from-the-options-market/","10.1002/fut.22144","Journal of Futures Markets","0270-7314","","A","3502","Lai T. Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","forecasting-bitcoin-volatility-evidence-from-the-options-market","Forecasting bitcoin volatility: Evidence from the options market","2020","https://research-repository.uwa.edu.au/en/publications/forecasting-bitcoin-volatility-evidence-from-the-options-market/","10.1002/fut.22144","Journal of Futures Markets","0270-7314","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-005","Elizabeth Ooi","Senior Lecturer","C","give-mind-to-the-gap-measuring-gender-differences-in-financial-kn","Give mind to the gap: measuring gender differences in financial knowledge","2020","https://research-repository.uwa.edu.au/en/publications/give-mind-to-the-gap-measuring-gender-differences-in-financial-kn/","10.1111/joca.12310","Journal of Consumer Affairs","1745-6606","","A","3506","Elizabeth Ooi","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","hedging-geopolitical-risk-with-precious-metals","Hedging geopolitical risk with precious metals","2020","https://research-repository.uwa.edu.au/en/publications/hedging-geopolitical-risk-with-precious-metals/","10.1016/j.jbankfin.2020.105823","Journal of Banking and Finance","0378-4266","","A*","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","hedging-geopolitical-risk-with-precious-metals","Hedging geopolitical risk with precious metals","2020","https://research-repository.uwa.edu.au/en/publications/hedging-geopolitical-risk-with-precious-metals/","10.1016/j.jbankfin.2020.105823","Journal of Banking and Finance","0378-4266","","A*","3502","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","heterogeneity-of-heterogenous-belief-across-financial-markets-and","Heterogeneity of Heterogenous Belief across Financial Markets and Stock Price Crash Risk","2020","https://research-repository.uwa.edu.au/en/publications/heterogeneity-of-heterogenous-belief-across-financial-markets-and/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in","I am a blockchain too: How does the market respond to companies’ interest in blockchain?","2020","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in/","10.1016/j.jbankfin.2020.105740","Journal of Banking and Finance","0378-4266","","A*","3502","Daniel Cahill","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in","I am a blockchain too: How does the market respond to companies’ interest in blockchain?","2020","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in/","10.1016/j.jbankfin.2020.105740","Journal of Banking and Finance","0378-4266","","A*","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in","I am a blockchain too: How does the market respond to companies’ interest in blockchain?","2020","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in/","10.1016/j.jbankfin.2020.105740","Journal of Banking and Finance","0378-4266","","A*","3502","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in","I am a blockchain too: How does the market respond to companies’ interest in blockchain?","2020","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in/","10.1016/j.jbankfin.2020.105740","Journal of Banking and Finance","0378-4266","","A*","3502","Joey W. Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","investing-in-gold-market-timing-or-buy-and-hold","Investing in gold – Market timing or buy-and-hold?","2020","https://research-repository.uwa.edu.au/en/publications/investing-in-gold-market-timing-or-buy-and-hold/","10.1016/j.irfa.2018.11.008","International Review of Financial Analysis","1057-5219","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","market-response-of-us-equities-to-domestic-natural-disasters-indu","Market response of US equities to domestic natural disasters: industry-based evidence","2020","https://research-repository.uwa.edu.au/en/publications/market-response-of-us-equities-to-domestic-natural-disasters-indu/","10.1111/acfi.12484","Accounting and Finance","0810-5391","","A","3501","Kam F. Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","news-sentiment-as-an-explanation-for-changes-in-the-vix-futures-b","News sentiment as an explanation for changes in the VIX futures basis","2020","https://research-repository.uwa.edu.au/en/publications/news-sentiment-as-an-explanation-for-changes-in-the-vix-futures-b/","10.3905/joi.2020.1.125","Journal of Investing","1068-0896","","B","3502","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","one-cryptocurrency-to-explain-them-all-understanding-the-importan","One Cryptocurrency to Explain Them All? Understanding the Importance of Bitcoin in Cryptocurrency Returns","2020","https://research-repository.uwa.edu.au/en/publications/one-cryptocurrency-to-explain-them-all-understanding-the-importan/","10.1111/1759-3441.12282","Economic Papers","0812-0439","","","","Lee Alan Smales","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","political-uncertainty-and-the-choice-of-debt-sources","Political uncertainty and the choice of debt sources","2020","https://research-repository.uwa.edu.au/en/publications/political-uncertainty-and-the-choice-of-debt-sources/","10.1016/j.intfin.2019.101142","Journal of International Financial Markets, Institutions and Money","1042-4431","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","political-uncertainty-market-anomalies-and-presidential-honeymoon","Political uncertainty, market anomalies and Presidential honeymoons","2020","https://research-repository.uwa.edu.au/en/publications/political-uncertainty-market-anomalies-and-presidential-honeymoon/","10.1016/j.jbankfin.2020.105749","Journal of Banking and Finance","0378-4266","","A*","3502","Kam Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","regime-dependent-good-and-bad-volatility-of-bitcoin","Regime-Dependent Good and Bad Volatility of Bitcoin","2020","https://research-repository.uwa.edu.au/en/publications/regime-dependent-good-and-bad-volatility-of-bitcoin/","10.3390/jrfm13120312","Journal of risk and financial management","1911-8066","","","","Dirk G. Baur","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-012","Lai Hoang","Lecturer","B","the-importance-of-spillovers-during-the-covid-19-pandemic","The Importance of Spillovers during the COVID-19 Pandemic","2020","https://research-repository.uwa.edu.au/en/publications/the-importance-of-spillovers-during-the-covid-19-pandemic/","10.2139/ssrn.3670567","","","","","","L.T. Hoang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-003","Dirk Baur","Professor","E","the-importance-of-spillovers-during-the-covid-19-pandemic","The Importance of Spillovers during the COVID-19 Pandemic","2020","https://research-repository.uwa.edu.au/en/publications/the-importance-of-spillovers-during-the-covid-19-pandemic/","10.2139/ssrn.3670567","","","","","","D.G. Baur","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-014","Mosharraf Hossain","Lecturer","B","the-information-content-of-director-trading-evidence-from-acquisi","The information content of director trading: evidence from acquisition announcements in Australia","2020","https://research-repository.uwa.edu.au/en/publications/the-information-content-of-director-trading-evidence-from-acquisi/","10.1016/j.gfj.2018.09.001","Global Finance Journal","1044-0283","","A","3502","Md Mosharraf Hossain","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","the-market-reaction-to-green-bond-issuance-evidence-from-china","The market reaction to green bond issuance: Evidence from China","2020","https://research-repository.uwa.edu.au/en/publications/the-market-reaction-to-green-bond-issuance-evidence-from-china/","10.1016/j.pacfin.2020.101294","Pacific Basin Finance Journal","0927-538X","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","the-relative-valuation-of-gold","The Relative Valuation of Gold","2020","https://research-repository.uwa.edu.au/en/publications/the-relative-valuation-of-gold/","10.1017/S1365100518000895","Macroeconomic Dynamics","1365-1005","","A","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","the-role-of-implied-volatility-in-liquidity-provision","The role of implied volatility in liquidity provision","2020","https://research-repository.uwa.edu.au/en/publications/the-role-of-implied-volatility-in-liquidity-provision/","10.1177/0312896219833423","Australian Journal of Management","0312-8962","","A","3502","Daniel Cahill","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","the-role-of-implied-volatility-in-liquidity-provision","The role of implied volatility in liquidity provision","2020","https://research-repository.uwa.edu.au/en/publications/the-role-of-implied-volatility-in-liquidity-provision/","10.1177/0312896219833423","Australian Journal of Management","0312-8962","","A","3502","Joey Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","the-timing-of-the-flight-to-gold-an-intra-day-analysis-of-gold-an","The timing of the flight to gold: An intra-day analysis of gold and the S&P500","2020","https://research-repository.uwa.edu.au/en/publications/the-timing-of-the-flight-to-gold-an-intra-day-analysis-of-gold-an/","10.1016/j.frl.2019.05.005","Finance Research Letters","1544-6123","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","a-general-equilibrium-approach-to-pricing-volatility-risk","A general equilibrium approach to pricing volatility risk","2019","https://research-repository.uwa.edu.au/en/publications/a-general-equilibrium-approach-to-pricing-volatility-risk/","10.1371/journal.pone.0215032","PLoS One","1932-6203","","","","Zhangxin Liu","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-003","Dirk Baur","Professor","E","a-quantile-regression-approach-to-estimate-the-variance-of-financ","A Quantile Regression Approach to Estimate the Variance of Financial Returns","2019","https://research-repository.uwa.edu.au/en/publications/a-quantile-regression-approach-to-estimate-the-variance-of-financ/","10.1093/jjfinec/nby026","Journal of Financial Econometrics","1479-8409","","A*","3802","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu-2","Bitcoin time-of-day, day-of-week and month-of-year effects in returns and trading volume","2019","https://research-repository.uwa.edu.au/en/publications/bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu-2/","10.1016/j.frl.2019.04.023","Finance Research Letters","1544-6123","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu-2","Bitcoin time-of-day, day-of-week and month-of-year effects in returns and trading volume","2019","https://research-repository.uwa.edu.au/en/publications/bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu-2/","10.1016/j.frl.2019.04.023","Finance Research Letters","1544-6123","","A","3502","Daniel Cahill","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu-2","Bitcoin time-of-day, day-of-week and month-of-year effects in returns and trading volume","2019","https://research-repository.uwa.edu.au/en/publications/bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu-2/","10.1016/j.frl.2019.04.023","Finance Research Letters","1544-6123","","A","3502","Zhangxin (Frank)Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","choice-of-acquisition-form-in-australia-and-the-post-takeover-emp","Choice of acquisition form in Australia and the post-takeover employment of target firm directors on the acquiring firm board","2019","https://research-repository.uwa.edu.au/en/publications/choice-of-acquisition-form-in-australia-and-the-post-takeover-emp/","10.1111/acfi.12307","Accounting and Finance","0810-5391","","A","3501","Raymond da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","delegation-of-decision-rights-and-misreporting-the-roles-of-incen","Delegation of Decision Rights and Misreporting: The Roles of Incentive-based Compensation Schemes and Responsibility Rationalization","2019","https://research-repository.uwa.edu.au/en/publications/delegation-of-decision-rights-and-misreporting-the-roles-of-incen/","10.1080/09638180.2018.1452771","European Accounting Review","0963-8180","","A*","3501","V.K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","determinants-of-seeking-advice-within-defined-contribution-retire","Determinants of seeking advice within defined contribution retirement savings schemes","2019","https://research-repository.uwa.edu.au/en/publications/determinants-of-seeking-advice-within-defined-contribution-retire/","10.1111/acfi.12397","Accounting and Finance","0810-5391","","A","3501","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","from-financial-to-carbon-diversification-the-potential-of-physica","From financial to carbon diversification – The potential of physical gold","2019","https://research-repository.uwa.edu.au/en/publications/from-financial-to-carbon-diversification-the-potential-of-physica/","10.1016/j.eneco.2019.06.003","Energy Economics","0140-9883","","A*","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","price-discovery-in-bitcoin-spot-or-futures","Price discovery in bitcoin spot or futures?","2019","https://research-repository.uwa.edu.au/en/publications/price-discovery-in-bitcoin-spot-or-futures/","10.1002/fut.22004","Journal of Futures Markets","0270-7314","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","private-debt-markets","Private debt markets","2019","https://research-repository.uwa.edu.au/en/publications/private-debt-markets/","","","","","","","Frank Liu","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","the-impact-of-undergraduate-personal-finance-education-on-individ","The impact of undergraduate personal finance education on individual financial literacy, attitudes and intentions","2019","https://research-repository.uwa.edu.au/en/publications/the-impact-of-undergraduate-personal-finance-education-on-individ/","10.1111/acfi.12247","Accounting and Finance","0810-5391","","A","3501","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","the-returns-to-private-debt-primary-issuances-vs-secondary-acquis","The returns to private debt: primary issuances vs. secondary acquisitions","2019","https://research-repository.uwa.edu.au/en/publications/the-returns-to-private-debt-primary-issuances-vs-secondary-acquis/","10.1080/0015198X.2018.1547049","Financial Analysts Journal","0015-198X","","A","3502","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-role-of-management-control-systems-in-managing-competing-inst","The Role of Management Control Systems in Managing Competing Institutional Logics: A Case Study of a Not-for-profit Organisation","2019","https://research-repository.uwa.edu.au/en/publications/the-role-of-management-control-systems-in-managing-competing-inst/","","","","","","","Vincent Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-003","Dirk Baur","Professor","E","think-again-volatility-asymmetry-and-volatility-persistence","Think again: Volatility asymmetry and volatility persistence","2019","https://research-repository.uwa.edu.au/en/publications/think-again-volatility-asymmetry-and-volatility-persistence/","10.1515/snde-2017-0020","Studies in Nonlinear Dynamics and Econometrics","1081-1826","","A","3802","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","trusting-clients-financial-risk-tolerance-survey-scores","Trusting Clients' Financial Risk Tolerance Survey Scores","2019","https://research-repository.uwa.edu.au/en/publications/trusting-clients-financial-risk-tolerance-survey-scores/","10.1080/0015198X.2019.1575160","Financial Analysts Journal","0015-198X","","A","3502","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","understanding-alcohol-consumption-across-countries-2","Understanding Alcohol Consumption across Countries","2019","https://research-repository.uwa.edu.au/en/publications/understanding-alcohol-consumption-across-countries-2/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
